ID,RInbound,RTravTime1,RTravTime2,outbound,shopfreq,satorsun,depmam,outdepmam,depmam_r,outdepmam_r,Duration,BegPurp2,EndPurp2,BegSta_lat,BegStat_lon,Endstat_lat,Endstat_lon
73970,1,5,5,1,4,0,417,1199,7,20,12,home,work,41.564205,-73.600524,40.752998,-73.977056
73984,1,13,30,1,1,0,432,1039,8,18,9,home,work,41.413203,-73.623787,40.752998,-73.977056
73993,1,5,25,1,4,0,400,979,7,17,9,home,work,41.740401,-73.576502,41.237316,-73.699936
74011,1,10,15,1,4,0,432,1039,8,18,9,home,work,41.413203,-73.623787,40.752998,-73.977056
74020,1,4,15,1,2,0,409,979,7,17,9,home,work,41.010333,-73.796407,41.032589,-73.775208
74044,1,45,30,1,3,0,432,1050,8,18,9,home,work,41.413203,-73.623787,40.805157,-73.939149
74086,1,5,80,1,4,0,446,1200,8,21,12,home,work,41.294338,-73.677655,40.752998,-73.977056
74102,1,20,30,1,4,0,432,1039,8,18,9,home,work,41.413203,-73.623787,40.752998,-73.977056
74124,1,10,20,1,4,0,432,1110,8,19,10,home,work,41.413203,-73.623787,40.752998,-73.977056
74126,1,10,20,1,4,0,432,1039,8,18,9,home,work,41.413203,-73.623787,40.752998,-73.977056
74134,1,10,15,1,3,0,416,1039,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74158,1,2,5,1,4,0,414,1039,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74172,1,15,25,1,4,0,432,1110,8,19,10,home,work,41.413203,-73.623787,40.752998,-73.977056
74277,1,10,25,1,3,0,594,1142,10,20,9,home,work,41.010333,-73.796407,40.752998,-73.977056
74299,1,15,20,1,2,0,365,1018,7,17,9,home,work,41.325775,-73.659061,40.752998,-73.977056
74327,1,10,25,1,3,0,535,1113,9,19,9,home,work,41.032589,-73.775208,40.752998,-73.977056
74341,1,15,15,1,2,0,516,1110,9,19,9,home,work,41.158015,-73.774885,40.752998,-73.977056
74424,1,8,7,1,2,0,562,1100,10,19,8,home,work,40.93978,-73.835208,40.752998,-73.977056
74483,1,20,25,1,3,0,411,1079,7,18,10,home,work,41.347722,-73.662269,40.752998,-73.977056
74491,1,5,10,1,4,0,386,1079,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74492,1,10,15,1,1,0,386,1079,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74545,1,5,7,1,4,0,385,1079,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74554,1,10,80,1,1,0,417,1079,7,18,10,home,work,41.325775,-73.659061,40.752998,-73.977056
74565,1,20,25,1,1,0,412,998,7,17,9,home,work,41.347722,-73.662269,40.752998,-73.977056
74587,1,7,28,1,4,0,402,1110,7,19,11,home,work,41.413203,-73.623787,40.752998,-73.977056
74591,1,20,20,1,1,0,402,1018,7,17,9,home,work,41.413203,-73.623787,40.752998,-73.977056
74615,1,1,10,1,3,0,361,1009,7,17,9,home,work,41.814722,-73.562197,40.805157,-73.939149
74627,1,15,30,1,3,0,380,1079,7,18,10,home,work,41.564205,-73.600524,40.752998,-73.977056
74634,1,10,70,1,4,0,402,1039,7,18,10,home,work,41.413203,-73.623787,40.752998,-73.977056
74668,6,15,20,1,2,0,498,1110,9,19,9,home,leisure,41.39447,-73.619802,40.752998,-73.977056
74741,1,4,10,1,2,0,696,1094,12,19,6,home,work,40.989168,-73.808634,40.752998,-73.977056
74809,1,3,20,1,3,0,320,880,6,15,8,home,work,41.325775,-73.659061,40.752998,-73.977056
74837,1,7,10,1,1,0,365,888,7,15,7,home,work,41.325775,-73.659061,40.752998,-73.977056
74860,1,10,10,1,2,0,482,1165,9,20,10,home,work,40.989168,-73.808634,40.752998,-73.977056
74875,1,8,25,1,4,0,478,1200,8,21,12,home,work,41.010333,-73.796407,40.752998,-73.977056
74934,1,2,45,1,2,0,476,1117,8,19,10,home,work,41.010333,-73.796407,40.752998,-73.977056
74956,1,10,2,1,3,0,482,1051,9,18,8,home,work,40.989168,-73.808634,40.752998,-73.977056
74975,1,10,20,1,1,0,482,1230,9,21,11,home,work,40.989168,-73.808634,40.752998,-73.977056
75163,1,2,5,1,3,0,440,1016,8,17,8,home,work,40.903981,-73.914126,40.752998,-73.977056
75230,1,3,15,1,4,0,431,1059,8,18,9,home,work,40.972705,-73.889069,40.752998,-73.977056
75466,1,10,10,1,2,0,495,1142,9,20,10,home,work,41.032589,-73.775208,40.752998,-73.977056
75960,1,5,5,1,3,0,435,1035,8,18,9,home,work,41.564205,-73.600524,41.032589,-73.775208
75962,1,5,7,1,1,0,435,918,8,16,7,home,work,41.564205,-73.600524,41.032589,-73.775208
76073,1,10,20,1,4,0,520,1045,9,18,8,home,work,41.347722,-73.662269,40.752998,-73.977056
76255,1,25,55,1,1,0,1236,672,21,12,8,work,home,41.032589,-73.775208,40.805157,-73.939149
76885,1,10,18,1,3,0,534,1110,9,19,9,home,work,41.259552,-73.684155,40.752998,-73.977056
76916,1,35,20,1,4,0,535,1110,9,19,9,home,work,41.259552,-73.684155,40.752998,-73.977056
76940,1,10,10,1,3,0,519,979,9,17,7,home,work,41.39447,-73.619802,41.032589,-73.775208
77005,1,6,15,1,3,0,1112,500,19,9,9,work,home,41.033817,-73.565859,40.805157,-73.939149
77053,1,0,15,1,1,0,543,1110,10,19,8,home,work,41.208242,-73.729778,40.752998,-73.977056
77121,1,3,10,1,2,0,517,1053,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
77161,1,8,6,1,3,0,510,1270,9,22,12,home,work,40.954061,-73.736125,40.752998,-73.977056
77181,1,15,20,1,3,0,513,1034,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
77213,1,17,25,1,2,0,517,1053,9,18,8,home,work,40.911605,-73.783807,40.752998,-73.977056
77220,1,5,15,1,1,0,513,1151,9,20,10,home,work,40.954061,-73.736125,40.752998,-73.977056
77234,1,15,40,1,4,0,417,1154,7,20,12,home,work,41.194255,-73.131532,40.752998,-73.977056
77257,2,20,5,1,4,0,450,995,8,17,8,home,work,41.046611,-73.542846,40.752998,-73.977056
77336,1,0,25,1,4,0,417,1058,7,18,10,home,work,41.194255,-73.131532,40.752998,-73.977056
77344,1,10,5,1,1,0,400,999,7,17,9,home,work,41.296501,-72.92829,40.752998,-73.977056
77370,1,20,20,1,1,0,411,1058,7,18,10,home,work,41.223231,-73.057647,40.752998,-73.977056
77379,1,20,10,1,3,0,400,1031,7,18,10,home,work,41.296501,-72.92829,41.046611,-73.542846
77388,1,10,20,1,3,0,450,1050,8,18,9,home,work,41.046611,-73.542846,40.752998,-73.977056
77397,1,8,8,1,2,0,411,1058,7,18,10,home,work,41.223231,-73.057647,40.752998,-73.977056
77445,1,20,10,1,4,0,423,1058,8,18,9,home,work,41.178677,-73.187076,40.752998,-73.977056
77460,1,15,7,1,3,0,411,1058,7,18,10,home,work,41.223231,-73.057647,40.752998,-73.977056
77544,1,10,10,1,1,0,284,1044,5,18,12,home,work,41.294338,-73.677655,40.752998,-73.977056
77624,1,5,60,1,4,0,446,1147,8,20,11,home,work,40.933394,-73.759792,40.752998,-73.977056
77639,1,5,5,1,3,0,438,1293,8,22,13,home,work,40.969432,-73.712964,40.752998,-73.977056
77686,1,4,30,1,2,0,438,817,8,14,5,home,work,40.969432,-73.712964,40.752998,-73.977056
77691,1,0,75,1,4,0,437,1340,8,23,14,home,work,40.969432,-73.712964,40.752998,-73.977056
77692,1,5,5,1,3,0,438,1051,8,18,9,home,work,40.969432,-73.712964,40.752998,-73.977056
77825,1,5,2,1,1,0,500,1036,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
77944,1,10,10,1,3,0,422,1109,8,19,10,home,work,41.194255,-73.131532,40.752998,-73.977056
77957,1,10,30,1,4,0,400,1021,7,18,10,home,work,41.296501,-72.92829,40.752998,-73.977056
77968,1,25,20,1,3,0,411,1084,7,19,11,home,work,41.223231,-73.057647,40.752998,-73.977056
78017,1,5,15,1,3,0,359,1005,6,17,10,home,work,41.246259,-73.921884,40.752998,-73.977056
78021,1,8,10,1,3,0,332,1032,6,18,11,home,work,41.504007,-73.984528,40.752998,-73.977056
78039,1,15,50,1,,0,332,981,6,17,10,home,work,41.504007,-73.984528,40.805157,-73.939149
78043,1,15,10,1,2,0,351,1005,6,17,10,home,work,41.285962,-73.93042,40.752998,-73.977056
78076,1,5,8,1,4,0,325,1095,6,19,12,home,work,41.587448,-73.947226,40.752998,-73.977056
78106,1,40,15,1,3,0,315,1158,6,20,13,home,work,41.705839,-73.937946,40.752998,-73.977056
78128,1,10,15,1,4,0,332,1029,6,18,11,home,work,41.504007,-73.984528,40.752998,-73.977056
78133,1,10,25,1,4,0,327,921,6,16,9,home,work,41.587448,-73.947226,40.752998,-73.977056
78223,1,10,5,1,4,0,429,1002,8,17,8,home,work,41.146305,-73.495626,40.752998,-73.977056
78251,1,5,30,1,3,0,447,1080,8,19,10,home,work,41.046611,-73.542846,40.752998,-73.977056
78302,1,15,10,1,4,0,434,1088,8,19,10,home,work,41.116012,-73.498149,40.752998,-73.977056
78378,1,4,15,1,4,0,446,1076,8,18,9,home,work,40.933394,-73.759792,40.752998,-73.977056
78436,1,10,20,1,2,0,434,1135,8,19,10,home,work,41.116012,-73.498149,40.752998,-73.977056
78635,1,20,18,1,4,0,400,1006,7,17,9,home,work,41.296501,-72.92829,40.805157,-73.939149
78732,1,10,5,1,3,0,405,1338,7,23,15,home,work,41.012459,-73.87949,40.752998,-73.977056
79242,1,10,25,1,4,0,517,1072,9,18,8,home,work,41.285962,-73.93042,40.752998,-73.977056
79277,1,10,7,1,3,0,490,1040,9,18,8,home,work,40.878245,-73.921455,40.752998,-73.977056
79632,1,25,120,1,1,0,357,970,6,17,10,home,work,41.504007,-73.984528,40.752998,-73.977056
79689,1,5,5,1,4,0,491,1060,9,18,8,home,work,40.972705,-73.889069,40.752998,-73.977056
79699,1,0,10,1,3,0,506,1042,9,18,8,home,work,40.878245,-73.921455,40.752998,-73.977056
79721,1,10,30,1,3,0,350,1005,6,17,10,home,work,41.587448,-73.947226,40.752998,-73.977056
79765,1,4,15,1,3,0,417,1113,7,19,11,home,work,41.135222,-73.792661,40.752998,-73.977056
79778,1,5,20,1,3,0,565,1133,10,19,8,home,work,40.878245,-73.921455,40.752998,-73.977056
79835,1,8,10,1,4,0,549,1059,10,18,7,home,work,40.994109,-73.884512,40.752998,-73.977056
79879,2,15,20,1,3,0,441,711,8,12,3,home,leisure,41.415283,-73.95809,40.752998,-73.977056
79894,1,12,20,1,4,0,457,1123,8,19,10,home,work,41.285962,-73.93042,40.752998,-73.977056
79906,1,10,0,1,,0,457,1072,8,18,9,home,work,41.285962,-73.93042,40.752998,-73.977056
79926,1,20,5,1,2,0,565,1240,10,21,10,home,work,40.878245,-73.921455,40.752998,-73.977056
80019,1,10,20,1,4,0,433,1048,8,18,9,home,work,41.504007,-73.984528,40.752998,-73.977056
80027,1,20,5,1,1,0,357,970,6,17,10,home,work,41.504007,-73.984528,40.752998,-73.977056
80155,1,12,10,1,4,0,285,1079,5,18,12,home,work,41.189903,-73.882394,40.752998,-73.977056
80181,1,5,45,1,3,0,357,1005,6,17,10,home,work,41.504007,-73.984528,40.752998,-73.977056
80185,1,7,90,1,2,0,350,970,6,17,10,home,work,41.587448,-73.947226,40.752998,-73.977056
80277,1,10,10,1,2,0,470,975,8,17,8,home,work,41.012459,-73.87949,40.8615,-73.89058
80310,1,15,30,1,4,0,481,1079,9,18,8,home,work,40.935795,-73.902668,40.752998,-73.977056
80469,1,12,15,1,4,0,514,1132,9,19,9,home,work,41.779938,-73.558204,40.752998,-73.977056
80561,1,15,40,1,2,0,454,1080,8,19,10,home,work,41.049806,-73.773142,40.752998,-73.977056
80579,1,15,5,1,4,0,495,1065,9,18,8,home,work,41.587448,-73.947226,40.935795,-73.902668
80586,1,10,3,1,3,0,493,1040,9,18,8,home,work,41.705839,-73.937946,40.805157,-73.939149
80647,1,7,15,1,3,0,524,1191,9,20,10,home,work,41.285962,-73.93042,40.752998,-73.977056
80668,1,5,5,1,4,0,455,1139,8,19,10,home,work,41.032589,-73.775208,40.752998,-73.977056
80962,1,7,40,1,3,0,396,1063,7,18,10,home,work,41.294338,-73.677655,40.752998,-73.977056
80976,1,2,20,1,4,0,413,1021,7,18,10,home,work,41.158015,-73.774885,40.752998,-73.977056
81109,1,10,10,1,4,0,415,1068,7,18,10,home,work,40.989168,-73.808634,40.752998,-73.977056
81178,1,8,10,1,4,0,428,1082,8,19,10,home,work,40.905936,-73.85568,40.752998,-73.977056
81291,1,20,23,1,2,0,380,1039,7,18,10,home,work,41.413203,-73.623787,40.752998,-73.977056
81409,1,12,13,1,3,0,425,1020,8,18,9,home,work,41.189903,-73.882394,40.752998,-73.977056
81463,1,15,18,1,4,0,495,1070,9,18,8,home,work,41.246259,-73.921884,40.752998,-73.977056
81469,1,20,7,1,2,0,522,1072,9,18,8,home,work,41.38178,-73.947202,40.752998,-73.977056
81470,1,0,15,1,3,0,514,1262,9,22,12,home,work,41.38178,-73.947202,40.752998,-73.977056
81492,1,10,3,1,3,0,530,1157,9,20,10,home,work,41.246259,-73.921884,40.752998,-73.977056
81512,1,5,20,1,3,0,414,860,7,15,7,home,work,41.135763,-73.866163,40.752998,-73.977056
81515,1,30,5,1,3,0,411,1076,7,18,10,home,work,41.157663,-73.869281,40.752998,-73.977056
81521,1,10,25,1,1,0,407,1076,7,18,10,home,work,41.189903,-73.882394,40.752998,-73.977056
81559,1,20,7,1,2,0,407,1005,7,17,9,home,work,41.189903,-73.882394,40.752998,-73.977056
81567,1,15,20,1,4,0,407,1076,7,18,10,home,work,41.189903,-73.882394,40.752998,-73.977056
81612,1,15,15,1,3,0,631,1252,11,21,9,home,work,41.740401,-73.576502,40.752998,-73.977056
81665,1,45,10,1,4,0,433,1005,8,17,8,home,work,41.246259,-73.921884,40.752998,-73.977056
81673,1,30,10,1,3,0,428,1095,8,19,10,home,work,41.285962,-73.93042,40.752998,-73.977056
81674,1,10,25,1,2,0,414,1005,7,17,9,home,work,41.38178,-73.947202,40.752998,-73.977056
81748,1,25,7,1,2,0,443,1076,8,18,9,home,work,41.189903,-73.882394,40.752998,-73.977056
81759,1,3,15,1,2,0,428,1092,8,19,10,home,work,41.285962,-73.93042,40.752998,-73.977056
81800,1,5,18,1,1,0,412,1095,7,19,11,home,work,41.38178,-73.947202,40.752998,-73.977056
82045,1,6,30,1,4,0,417,1043,7,18,10,home,work,41.38178,-73.947202,40.805157,-73.939149
82120,1,5,0,1,3,0,308,945,6,16,9,home,work,41.294338,-73.677655,40.752998,-73.977056
82124,1,13,30,1,1,0,300,888,6,15,8,home,work,41.347722,-73.662269,40.752998,-73.977056
82179,1,10,30,1,4,0,418,1063,7,18,10,home,work,41.413203,-73.623787,40.752998,-73.977056
82224,1,10,5,1,1,0,426,1079,8,18,9,home,work,41.347722,-73.662269,40.752998,-73.977056
82228,1,0,15,1,2,0,418,1031,7,18,10,home,work,41.413203,-73.623787,41.032589,-73.775208
82472,1,15,5,1,4,0,433,1045,8,18,9,home,work,41.294338,-73.677655,40.752998,-73.977056
82725,1,4,25,1,3,0,421,1103,8,19,10,home,work,40.994109,-73.884512,40.752998,-73.977056
82747,1,15,15,1,2,0,410,1047,7,18,10,home,work,41.076473,-73.864563,40.935795,-73.902668
82918,1,7,10,1,4,0,496,1039,9,18,8,home,work,41.032589,-73.775208,40.752998,-73.977056
82928,1,10,25,1,4,0,496,1116,9,19,9,home,work,41.032589,-73.775208,40.752998,-73.977056
82935,1,15,120,1,1,0,435,1132,8,19,10,home,work,41.564205,-73.600524,40.752998,-73.977056
82938,1,20,15,1,4,0,450,1080,8,19,10,home,work,41.413203,-73.623787,40.752998,-73.977056
82962,1,15,20,1,1,0,454,1086,8,19,10,home,work,41.39447,-73.619802,40.752998,-73.977056
82976,1,25,5,1,2,0,450,1132,8,19,10,home,work,41.413203,-73.623787,40.752998,-73.977056
83073,1,10,30,1,1,0,469,1079,8,18,9,home,work,41.294338,-73.677655,40.752998,-73.977056
83204,1,10,25,1,1,0,440,1079,8,18,9,home,work,41.511827,-73.604584,40.752998,-73.977056
83227,1,5,25,1,4,0,410,1031,7,18,10,home,work,41.814722,-73.562197,41.032589,-73.775208
83401,1,7,5,1,4,0,497,1103,9,19,9,home,work,40.935795,-73.902668,40.752998,-73.977056
83495,1,7,40,1,4,0,505,1106,9,19,9,home,work,40.878245,-73.921455,40.752998,-73.977056
83537,1,2,5,1,4,0,502,1143,9,20,10,home,work,40.924972,-73.904612,40.805157,-73.939149
83546,3,10,15,1,2,0,621,1204,11,21,9,home,leisure,41.143077,-73.257742,40.752998,-73.977056
83706,1,10,10,1,2,0,424,1058,8,18,9,home,work,41.223231,-73.057647,40.752998,-73.977056
83725,1,10,5,1,3,0,426,999,8,17,8,home,work,41.194255,-73.131532,40.752998,-73.977056
83731,1,15,20,1,4,0,473,1058,8,18,9,home,work,41.296501,-72.92829,40.752998,-73.977056
83773,1,3,5,1,1,0,424,1109,8,19,10,home,work,41.223231,-73.057647,40.752998,-73.977056
83812,1,8,5,1,2,0,568,1300,10,22,11,home,work,40.911605,-73.783807,40.752998,-73.977056
83862,1,7,7,1,1,0,561,1330,10,23,12,home,work,40.954061,-73.736125,40.752998,-73.977056
83937,1,5,5,1,2,0,414,1071,7,18,10,home,work,41.033817,-73.565859,40.752998,-73.977056
83940,1,3,10,1,4,0,422,1174,8,20,11,home,work,41.021277,-73.624621,40.752998,-73.977056
83997,1,5,2,1,2,0,416,1115,7,19,11,home,work,41.031682,-73.588173,40.752998,-73.977056
84023,1,3,15,1,4,0,495,1053,9,18,8,home,work,40.954061,-73.736125,40.752998,-73.977056
84035,1,7,60,1,3,0,495,1116,9,19,9,home,work,40.954061,-73.736125,40.752998,-73.977056
84061,6,6,12,1,4,0,422,935,8,16,7,home,school,41.021277,-73.624621,40.752998,-73.977056
84210,1,15,15,1,3,0,406,1150,7,20,12,home,work,40.911605,-73.783807,40.752998,-73.977056
84211,1,15,28,1,4,0,412,1180,7,20,12,home,work,40.912161,-73.832185,40.752998,-73.977056
84225,1,8,10,1,2,0,380,1115,7,19,11,home,work,41.031682,-73.588173,40.752998,-73.977056
84256,1,7,20,1,2,0,412,990,7,17,9,home,work,40.912161,-73.832185,40.805157,-73.939149
84362,1,7,25,1,2,0,499,1076,9,18,8,home,work,40.933394,-73.759792,40.752998,-73.977056
84518,1,12,15,1,2,0,457,1072,8,18,9,home,work,41.285962,-73.93042,40.752998,-73.977056
84877,1,10,15,1,4,0,494,1009,9,17,7,home,work,41.000732,-73.6647,40.752998,-73.977056
84945,1,5,10,1,,0,419,1095,7,19,11,home,work,41.030171,-73.598306,40.752998,-73.977056
84961,1,15,15,1,4,0,383,1036,7,18,10,home,work,41.296501,-72.92829,40.752998,-73.977056
85045,1,12,15,1,4,0,669,1029,12,18,5,home,work,41.021277,-73.624621,40.752998,-73.977056
85074,1,10,10,1,2,0,409,1055,7,18,10,home,work,40.910321,-73.810242,40.752998,-73.977056
85133,1,8,3,1,2,0,499,1180,9,20,10,home,work,40.933394,-73.759792,40.752998,-73.977056
85239,2,5,15,1,4,0,643,397,11,7,3,home,work,41.076913,-73.472966,40.752998,-73.977056
85269,1,10,55,1,3,0,414,1148,7,20,12,home,work,41.031682,-73.588173,40.752998,-73.977056
85521,1,20,13,1,4,0,383,1036,7,18,10,home,work,41.296501,-72.92829,40.752998,-73.977056
85532,1,33,20,1,4,0,383,988,7,17,9,home,work,41.296501,-72.92829,41.021277,-73.624621
85554,1,5,-1,1,4,0,370,1060,7,18,10,home,work,41.146618,-73.427859,40.752998,-73.977056
85729,1,3,12,1,4,0,386,1061,7,18,10,home,work,41.09673,-73.421132,40.752998,-73.977056
85757,1,15,65,1,4,0,528,1122,9,19,9,home,work,41.09673,-73.421132,40.752998,-73.977056
85795,1,4,3,1,4,0,387,1117,7,19,11,home,work,41.076913,-73.472966,40.752998,-73.977056
85800,1,5,30,1,2,0,402,1177,7,20,12,home,work,41.069041,-73.49788,40.752998,-73.977056
86008,1,0,5,1,2,0,398,951,7,16,8,home,work,41.194255,-73.131532,41.046611,-73.542846
86045,1,8,63,1,4,0,393,1030,7,18,10,home,leisure,40.954061,-73.736125,40.752998,-73.977056
86259,1,10,15,1,4,0,398,807,7,14,6,home,work,41.194255,-73.131532,40.752998,-73.977056
86361,1,10,5,1,1,0,383,969,7,17,9,home,work,41.296501,-72.92829,40.752998,-73.977056
86393,1,10,15,1,4,0,562,1050,10,18,7,home,work,41.030171,-73.598306,40.752998,-73.977056
86438,1,15,10,1,4,0,355,1060,6,18,11,home,work,41.26763,-73.441421,40.752998,-73.977056
86450,1,12,5,1,3,0,387,1100,7,19,11,home,work,41.09673,-73.421132,40.752998,-73.977056
86498,1,8,15,1,2,0,534,1046,9,18,8,home,work,41.116012,-73.498149,40.752998,-73.977056
86523,1,5,10,1,2,0,380,1140,7,20,12,home,work,41.021277,-73.624621,40.752998,-73.977056
86902,1,15,15,1,4,0,417,1035,7,18,10,home,work,41.223231,-73.057647,41.021277,-73.624621
86903,1,15,10,1,2,0,407,936,7,16,8,home,work,41.296501,-72.92829,41.021277,-73.624621
86983,1,0,15,1,4,0,468,1155,8,20,11,home,work,41.046611,-73.542846,40.752998,-73.977056
87379,1,12,0,1,4,0,579,1145,10,20,9,home,work,41.046611,-73.542846,40.752998,-73.977056
87471,6,5,25,1,3,0,592,1155,10,20,9,home,school,41.033817,-73.565859,40.805157,-73.939149
87538,1,10,45,1,3,0,252,927,5,16,10,home,work,41.296501,-72.92829,40.8615,-73.89058
87741,1,10,110,1,2,0,479,1194,8,20,11,home,work,41.296501,-72.92829,41.021277,-73.624621
87855,1,20,10,1,4,0,500,1042,9,18,8,home,work,41.178677,-73.187076,41.046611,-73.542846
87903,1,0,30,1,4,0,468,1060,8,18,9,home,work,41.046611,-73.542846,40.752998,-73.977056
88288,1,10,20,1,3,0,400,1084,7,19,11,home,work,41.143077,-73.257742,40.752998,-73.977056
88297,1,30,25,1,2,0,400,1109,7,19,11,home,work,41.143077,-73.257742,40.752998,-73.977056
88308,1,17,20,1,1,0,410,1053,7,18,10,home,work,41.118928,-73.371413,40.752998,-73.977056
88317,1,5,0,1,4,0,462,1058,8,18,9,home,work,41.143077,-73.257742,40.752998,-73.977056
88343,1,10,15,1,2,0,410,1147,7,20,12,home,work,41.118928,-73.371413,40.752998,-73.977056
88545,1,5,15,1,3,0,490,1095,9,19,9,home,work,41.021277,-73.624621,40.752998,-73.977056
88593,1,10,10,1,3,0,1104,454,19,8,10,work,home,41.046611,-73.542846,40.752998,-73.977056
88759,1,12,20,1,4,0,392,1058,7,18,10,home,work,41.223231,-73.057647,40.752998,-73.977056
88766,1,20,15,1,4,0,432,1072,8,18,9,home,work,41.504007,-73.984528,40.752998,-73.977056
88887,1,8,25,1,2,0,440,1130,8,19,10,home,work,41.415283,-73.95809,40.752998,-73.977056
88911,1,10,40,1,3,0,398,1128,7,19,11,home,work,41.194255,-73.131532,41.046611,-73.542846
88924,1,7,20,1,4,0,400,1021,7,18,10,home,work,41.194255,-73.131532,40.752998,-73.977056
89003,1,10,3,1,1,0,410,1093,7,19,11,home,work,41.118928,-73.371413,40.752998,-73.977056
89009,1,20,8,1,3,0,462,1179,8,20,11,home,work,41.143077,-73.257742,40.752998,-73.977056
89142,1,20,20,1,3,0,462,1084,8,19,10,home,work,41.143077,-73.257742,40.752998,-73.977056
89257,1,20,0,1,4,0,462,1070,8,18,9,home,work,41.143077,-73.257742,41.046611,-73.542846
89311,1,20,12,1,3,0,462,1021,8,18,9,home,work,41.143077,-73.257742,40.752998,-73.977056
89329,1,10,10,1,4,0,462,1058,8,18,9,home,work,41.143077,-73.257742,40.752998,-73.977056
89341,1,12,15,1,4,0,461,1084,8,19,10,home,work,41.143077,-73.257742,40.752998,-73.977056
89351,1,10,10,1,4,0,462,1014,8,17,8,home,work,41.143077,-73.257742,41.046611,-73.542846
89394,1,10,15,1,4,0,410,1204,7,21,13,home,work,41.118928,-73.371413,40.752998,-73.977056
89396,1,3,12,1,4,0,403,1068,7,18,10,home,work,41.134844,-73.28897,40.752998,-73.977056
89446,1,10,20,1,4,0,410,1092,7,19,11,home,work,41.118928,-73.371413,40.752998,-73.977056
89476,1,11,15,1,3,0,444,1055,8,18,9,home,work,41.143077,-73.257742,40.752998,-73.977056
89504,1,10,15,1,1,0,563,1042,10,18,7,home,work,41.178677,-73.187076,41.046611,-73.542846
89572,1,13,15,1,4,0,435,1041,8,18,9,home,work,41.143077,-73.257742,41.046611,-73.542846
89633,1,20,15,1,1,0,446,1144,8,20,11,home,work,41.118928,-73.371413,40.752998,-73.977056
89653,1,3,7,1,4,0,428,1072,8,18,9,home,work,41.178677,-73.187076,40.8615,-73.89058
89662,1,5,3,1,4,0,418,956,7,16,8,home,work,41.194255,-73.131532,41.076913,-73.472966
89703,1,6,20,1,3,0,1012,418,17,7,9,work,home,41.021277,-73.624621,40.752998,-73.977056
89782,1,15,0,1,4,0,287,1109,5,19,13,home,work,41.118928,-73.371413,40.752998,-73.977056
89790,1,10,10,1,4,0,305,969,6,17,10,home,work,41.046611,-73.542846,40.752998,-73.977056
89791,1,15,45,1,2,0,273,831,5,14,8,home,work,41.178677,-73.187076,41.046611,-73.542846
89984,1,25,30,1,4,0,471,1036,8,18,9,home,work,41.296501,-72.92829,40.752998,-73.977056
90004,1,0,10,1,4,0,511,1122,9,19,9,home,work,41.046611,-73.542846,40.752998,-73.977056
90056,1,10,15,1,4,0,482,1024,9,18,8,home,work,41.223231,-73.057647,41.046611,-73.542846
90074,1,10,10,1,3,0,471,1201,8,21,12,home,work,41.296501,-72.92829,41.046611,-73.542846
90080,1,12,20,1,4,0,488,1204,9,21,11,home,work,41.194255,-73.131532,40.752998,-73.977056
90218,1,25,70,1,3,0,482,1081,9,19,9,home,work,41.223231,-73.057647,41.046611,-73.542846
90238,1,5,10,1,3,0,417,1128,7,19,11,home,work,41.223231,-73.057647,41.046611,-73.542846
90242,1,15,8,1,3,0,422,1066,8,18,9,home,work,41.194255,-73.131532,41.046611,-73.542846
90328,1,5,10,1,2,0,424,1035,8,18,9,home,work,41.395139,-73.072499,41.021277,-73.624621
90399,1,5,40,1,4,0,419,1080,7,19,11,home,work,41.494204,-73.052655,41.194255,-73.131532
90420,1,20,20,1,2,0,587,1021,10,18,7,home,work,41.09673,-73.421132,40.752998,-73.977056
90446,1,30,40,1,2,0,933,524,16,9,6,school,home,41.296501,-72.92829,40.805157,-73.939149
90504,1,2,15,1,2,0,343,1002,6,17,10,home,work,41.070547,-73.520021,40.752998,-73.977056
90518,1,3,15,1,2,0,355,435,6,8,1,home,work,41.030171,-73.598306,40.752998,-73.977056
90523,1,5,10,1,4,0,350,1095,6,19,12,home,work,41.033817,-73.565859,40.752998,-73.977056
90548,1,20,25,1,4,0,444,1100,8,19,10,home,work,41.046611,-73.542846,40.752998,-73.977056
90591,1,20,4,1,1,0,486,1080,9,19,9,home,work,41.046611,-73.542846,40.752998,-73.977056
90620,1,5,45,1,3,0,479,1122,8,19,10,home,work,41.069041,-73.49788,40.752998,-73.977056
90706,1,10,15,1,2,0,412,1071,7,18,10,home,work,41.396363,-73.450163,41.046611,-73.542846
90717,1,2,5,1,1,0,412,990,7,17,9,home,work,41.396363,-73.450163,41.09673,-73.421132
90751,1,10,95,1,1,0,330,1088,6,19,12,home,work,41.146305,-73.495626,40.752998,-73.977056
90764,1,5,10,1,2,0,331,1088,6,19,12,home,work,41.146305,-73.495626,40.752998,-73.977056
90805,1,10,20,1,3,0,564,1048,10,18,7,home,work,41.046611,-73.542846,40.752998,-73.977056
